playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.position,playerDetails.photoURL,team.teamName,team.teamAbbr,team.teamNickname,team.teamId,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1000998,12.0,Lachlan,Murphy,175,77,4,LEFT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1000998.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,ADEL,Crows,CD_T10,12.0,79.8,8.0,0.0,0.0,14.0,1.0,100.0,1.0,1.0,43.4,49.0,14.0,5.0,35.7,55.0,69.4,111.0,528.0,77.0,36.0,13.0,6.0,14.0,41.2,7.0,7.0,36.0,54.0,0.0,0.0,0.0,0.0,20.0,1.0,18.0,63.2,57.0,1.1,17.0,5.0,4.0,1661.0,13.0,155.0,306.0,229.9,3.0,0.0,41.0,6.0,17.0,9.0,3.0,38.0,15.0,3.0,113.0,22.0,64.0,12.0,79.8,0.7,0.0,0.0,1.2,0.1,100.0,0.1,0.1,43.4,4.1,1.2,0.4,35.7,4.6,69.4,9.3,44.0,6.4,3.0,1.1,0.5,1.2,41.2,0.6,0.6,3.0,4.5,0.0,0.0,0.0,0.0,1.7,0.1,1.5,63.2,4.8,1.1,1.4,0.4,0.3,138.5,1.1,12.9,229.9,0.3,0.0,3.4,0.5,1.4,0.8,0.3,3.2,1.3,0.3,9.4,1.8,5.3
CD_I1001017,10.0,Nick,Larkey,198,95,20,RIGHT,VIC,KEY_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001017.png?i10c=img.resize(scale_height:0.6),North Melbourne,NMFC,Kangaroos,CD_T100,10.0,86.6,4.0,0.0,0.0,18.0,0.0,0.0,0.0,11.0,49.2,32.0,32.0,9.0,28.1,14.0,71.0,62.0,348.0,44.0,26.0,9.0,8.0,10.0,66.7,2.0,14.0,11.0,21.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,63.4,41.0,2.0,23.0,10.0,4.0,1025.0,15.0,77.0,426.0,141.1,0.0,5.0,30.0,2.0,21.0,15.0,0.0,10.0,6.0,0.0,65.0,16.0,33.0,10.0,86.6,0.4,0.0,0.0,1.8,0.0,0.0,0.0,1.1,49.2,3.2,3.2,0.9,28.1,1.4,71.0,6.2,34.8,4.4,2.6,0.9,0.8,1.0,66.7,0.2,1.4,1.1,2.1,0.0,0.0,0.0,0.0,1.4,0.0,0.6,63.4,4.1,2.0,2.3,1.0,0.4,102.5,1.5,7.7,141.1,0.0,0.5,3.0,0.2,2.1,1.5,0.0,1.0,0.6,0.0,6.5,1.6,3.3
CD_I1001024,0.0,Ned,Reeves,208,102,43,RIGHT,VIC,RUCK,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001024.png?i10c=img.resize(scale_height:0.6),Hawthorn,HAW,Hawks,CD_T80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1001026,17.0,Jordan,Ridley,195,89,14,RIGHT,VIC,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001026.png?i10c=img.resize(scale_height:0.6),Essendon,ESS,Bombers,CD_T50,17.0,90.9,2.0,2.0,0.0,25.0,7.0,25.9,27.0,18.0,24.4,66.0,0.0,0.0,0.0,92.0,87.5,304.0,1220.0,266.0,180.0,0.0,8.0,9.0,0.0,4.0,0.0,37.0,93.0,0.0,0.0,0.0,0.0,16.0,47.0,89.0,85.3,211.0,2.3,110.0,0.0,1.0,4795.0,84.0,117.0,422.0,146.7,71.0,0.0,40.0,15.0,2.0,81.0,7.0,21.0,1.0,7.0,270.0,32.0,204.0,17.0,90.9,0.1,0.1,0.0,1.5,0.4,25.9,1.6,1.1,24.4,3.9,0.0,0.0,0.0,5.4,87.5,17.9,71.8,15.6,10.6,0.0,0.5,0.5,0.0,0.2,0.0,2.2,5.5,0.0,0.0,0.0,0.0,0.9,2.8,5.2,85.3,12.4,2.3,6.5,0.0,0.1,282.1,4.9,6.9,146.7,4.2,0.0,2.4,0.9,0.1,4.8,0.4,1.2,0.1,0.4,15.9,1.9,12.0
CD_I1001028,3.0,Jack,Silvagni,194,89,1,RIGHT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001028.png?i10c=img.resize(scale_height:0.6),Carlton,CARL,Blues,CD_T30,3.0,56.6,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,55.6,10.0,1.0,1.0,100.0,6.0,62.5,16.0,83.0,10.0,7.0,2.0,0.0,2.0,40.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,58.3,12.0,3.0,5.0,2.0,1.0,273.0,2.0,20.0,398.0,162.5,0.0,0.0,9.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,8.0,3.0,56.6,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.7,55.6,3.3,0.3,0.3,100.0,2.0,62.5,5.3,27.7,3.3,2.3,0.7,0.0,0.7,40.0,0.0,0.7,2.0,1.3,0.0,0.0,0.0,0.0,0.7,0.0,0.7,58.3,4.0,3.0,1.7,0.7,0.3,91.3,0.7,6.7,162.5,0.0,0.0,3.0,0.3,1.7,0.3,0.0,0.7,0.0,0.0,6.0,1.0,2.7
CD_I1001043,7.0,Oliver,Hanrahan,181,78,41,RIGHT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001043.png?i10c=img.resize(scale_height:0.6),Hawthorn,HAW,Hawks,CD_T80,7.0,71.6,4.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,38.7,29.0,3.0,0.0,0.0,22.0,50.7,75.0,267.0,38.0,18.0,8.0,4.0,5.0,30.0,3.0,3.0,22.0,31.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,40.9,44.0,1.4,10.0,3.0,0.0,996.0,4.0,72.0,510.0,84.4,4.0,0.0,27.0,3.0,10.0,0.0,2.0,7.0,1.0,3.0,75.0,29.0,46.0,7.0,71.6,0.6,0.3,0.1,3.0,0.0,0.0,0.0,0.0,38.7,4.1,0.4,0.0,0.0,3.1,50.7,10.7,38.1,5.4,2.6,1.1,0.6,0.7,30.0,0.4,0.4,3.1,4.4,0.0,0.0,0.0,0.0,1.7,0.1,0.7,40.9,6.3,1.4,1.4,0.4,0.0,142.4,0.6,10.3,84.4,0.6,0.0,3.9,0.4,1.4,0.0,0.3,1.0,0.1,0.4,10.7,4.1,6.6
CD_I1001195,12.0,Izak,Rankine,179,82,22,RIGHT,SA,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001195.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,GCFC,Suns,CD_T1000,12.0,82.7,17.0,5.0,2.0,32.0,0.0,0.0,0.0,4.0,54.3,75.0,8.0,2.0,25.0,41.0,60.9,138.0,588.0,84.0,50.0,18.0,15.0,12.0,38.7,6.0,12.0,50.0,48.0,0.0,0.0,0.0,0.0,33.0,3.0,18.0,55.6,90.0,1.9,26.0,8.0,7.0,2526.0,13.0,193.0,529.0,60.7,2.0,0.0,55.0,13.0,31.0,3.0,10.0,22.0,10.0,12.0,138.0,37.0,63.0,12.0,82.7,1.4,0.4,0.2,2.7,0.0,0.0,0.0,0.3,54.3,6.3,0.7,0.2,25.0,3.4,60.9,11.5,49.0,7.0,4.2,1.5,1.3,1.0,38.7,0.5,1.0,4.2,4.0,0.0,0.0,0.0,0.0,2.8,0.3,1.5,55.6,7.5,1.9,2.2,0.7,0.6,210.5,1.1,16.1,60.7,0.2,0.0,4.6,1.1,2.6,0.3,0.8,1.8,0.8,1.0,11.5,3.1,5.3
CD_I1001299,16.0,Connor,Rozee,185,80,20,RIGHT,SA,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001299.png?i10c=img.resize(scale_height:0.6),Port Adelaide,PORT,Power,CD_T110,16.0,83.2,9.0,1.0,5.0,37.0,0.0,0.0,0.0,1.0,39.4,84.0,11.0,2.0,18.2,77.0,68.4,206.0,892.0,141.0,59.0,16.0,9.0,6.0,40.9,5.0,9.0,60.0,100.0,0.0,0.0,0.0,0.0,42.0,2.0,24.0,55.7,106.0,1.1,40.0,8.0,3.0,2717.0,29.0,237.0,275.0,256.5,3.0,0.0,63.0,17.0,22.0,7.0,17.0,53.0,15.0,22.0,213.0,45.0,129.0,16.0,83.2,0.6,0.1,0.3,2.3,0.0,0.0,0.0,0.1,39.4,5.3,0.7,0.1,18.2,4.8,68.4,12.9,55.8,8.8,3.7,1.0,0.6,0.4,40.9,0.3,0.6,3.8,6.3,0.0,0.0,0.0,0.0,2.6,0.1,1.5,55.7,6.6,1.1,2.5,0.5,0.2,169.8,1.8,14.8,256.5,0.2,0.0,3.9,1.1,1.4,0.4,1.1,3.3,0.9,1.4,13.3,2.8,8.1
CD_I1001351,5.0,Lachlan,Hosie,179,79,46,RIGHT,SA,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001351.png?i10c=img.resize(scale_height:0.6),North Melbourne,NMFC,Kangaroos,CD_T100,5.0,75.2,1.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,38.5,15.0,4.0,1.0,25.0,19.0,59.0,39.0,171.0,23.0,15.0,5.0,2.0,4.0,75.0,1.0,3.0,9.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,62.5,24.0,1.6,12.0,1.0,3.0,429.0,3.0,63.0,0.0,0.0,2.0,0.0,7.0,2.0,4.0,2.0,1.0,4.0,0.0,1.0,39.0,13.0,24.0,5.0,75.2,0.2,0.0,0.0,1.4,0.0,0.0,0.0,0.6,38.5,3.0,0.8,0.2,25.0,3.8,59.0,7.8,34.2,4.6,3.0,1.0,0.4,0.8,75.0,0.2,0.6,1.8,3.0,0.0,0.0,0.0,0.0,0.6,0.2,1.0,62.5,4.8,1.6,2.4,0.2,0.6,85.9,0.6,12.6,0.0,0.4,0.0,1.4,0.4,0.8,0.4,0.2,0.8,0.0,0.2,7.8,2.6,4.8
CD_I1001396,3.0,Isaac,Cumming,184,84,13,RIGHT,NSW,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001396.png?i10c=img.resize(scale_height:0.6),GWS Giants,GWS,Giants,CD_T1010,3.0,84.6,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,32.1,9.0,0.0,0.0,0.0,16.0,91.4,35.0,141.0,32.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,90.5,21.0,1.5,11.0,0.0,0.0,464.0,3.0,27.0,565.0,41.6,8.0,0.0,4.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,28.0,6.0,19.0,3.0,84.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3,32.1,3.0,0.0,0.0,0.0,5.3,91.4,11.7,47.0,10.7,6.3,0.3,0.3,0.0,0.0,0.3,0.0,1.7,4.7,0.0,0.0,0.0,0.0,0.7,2.0,3.3,90.5,7.0,1.5,3.7,0.0,0.0,154.7,1.0,9.0,41.6,2.7,0.0,1.3,0.0,0.0,0.7,0.0,1.7,0.0,0.0,9.3,2.0,6.3
CD_I1001398,7.0,Matthew,Kennedy,190,92,7,RIGHT,NSW,MIDFIELDER_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001398.png?i10c=img.resize(scale_height:0.6),Carlton,CARL,Blues,CD_T30,7.0,68.9,1.0,1.0,4.0,19.0,0.0,0.0,0.0,5.0,46.4,51.0,0.0,0.0,0.0,36.0,69.0,113.0,459.0,78.0,37.0,2.0,2.0,5.0,66.7,3.0,2.0,37.0,50.0,0.0,0.0,0.0,0.0,18.0,4.0,21.0,58.7,63.0,1.3,26.0,1.0,2.0,1770.0,3.0,86.0,415.0,149.9,10.0,0.0,19.0,6.0,3.0,1.0,14.0,20.0,3.0,18.0,110.0,28.0,59.0,7.0,68.9,0.1,0.1,0.6,2.7,0.0,0.0,0.0,0.7,46.4,7.3,0.0,0.0,0.0,5.1,69.0,16.1,65.6,11.1,5.3,0.3,0.3,0.7,66.7,0.4,0.3,5.3,7.1,0.0,0.0,0.0,0.0,2.6,0.6,3.0,58.7,9.0,1.3,3.7,0.1,0.3,252.9,0.4,12.3,149.9,1.4,0.0,2.7,0.9,0.4,0.1,2.0,2.9,0.4,2.6,15.7,4.0,8.4
CD_I1001412,0.0,Anthony,Treacy,182,81,43,RIGHT,WA,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001412.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,WCE,Eagles,CD_T150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1001438,16.0,Bayley,Fritsch,188,82,31,LEFT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001438.png?i10c=img.resize(scale_height:0.6),Melbourne,MELB,Demons,CD_T90,16.0,81.9,24.0,0.0,0.0,35.0,1.0,33.3,3.0,14.0,32.6,58.0,37.0,8.0,21.6,23.0,61.4,176.0,923.0,108.0,67.0,19.0,10.0,10.0,42.3,12.0,22.0,34.0,48.0,0.0,0.0,0.0,0.0,31.0,2.0,19.0,52.3,128.0,2.7,81.0,37.0,17.0,3614.0,18.0,105.0,199.0,281.3,4.0,0.0,79.0,6.0,52.0,13.0,0.0,16.0,9.0,0.0,178.0,39.0,120.0,16.0,81.9,1.5,0.0,0.0,2.2,0.1,33.3,0.2,0.9,32.6,3.6,2.3,0.5,21.6,1.4,61.4,11.0,57.7,6.8,4.2,1.2,0.6,0.6,42.3,0.8,1.4,2.1,3.0,0.0,0.0,0.0,0.0,1.9,0.1,1.2,52.3,8.0,2.7,5.1,2.3,1.1,225.9,1.1,6.6,281.3,0.3,0.0,4.9,0.4,3.3,0.8,0.0,1.0,0.6,0.0,11.1,2.4,7.5
CD_I1001448,8.0,Rupert,Wills,192,91,33,RIGHT,VIC,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001448.png?i10c=img.resize(scale_height:0.6),Collingwood,COLL,Magpies,CD_T40,8.0,61.9,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,42.1,53.0,0.0,0.0,0.0,51.0,71.8,124.0,446.0,89.0,18.0,3.0,9.0,8.0,0.0,2.0,0.0,36.0,81.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,41.9,43.0,0.5,10.0,0.0,0.0,563.0,9.0,133.0,466.0,104.5,6.0,6.0,21.0,6.0,1.0,3.0,16.0,36.0,5.0,21.0,126.0,19.0,73.0,8.0,61.9,0.0,0.0,0.6,2.8,0.0,0.0,0.0,0.0,42.1,6.6,0.0,0.0,0.0,6.4,71.8,15.5,55.8,11.1,2.3,0.4,1.1,1.0,0.0,0.3,0.0,4.5,10.1,0.0,0.0,0.0,0.0,1.5,0.0,1.9,41.9,5.4,0.5,1.3,0.0,0.0,70.4,1.1,16.6,104.5,0.8,0.8,2.6,0.8,0.1,0.4,2.0,4.5,0.6,2.6,15.8,2.4,9.1
CD_I1001449,9.0,Mitch,Hannan,189,86,19,LEFT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1001449.png?i10c=img.resize(scale_height:0.6),Melbourne,MELB,Demons,CD_T90,9.0,71.5,3.0,0.0,1.0,14.0,0.0,0.0,0.0,6.0,54.1,40.0,8.0,2.0,25.0,13.0,73.6,72.0,343.0,53.0,28.0,7.0,6.0,8.0,63.6,4.0,7.0,22.0,31.0,0.0,0.0,0.0,0.0,22.0,2.0,9.0,68.3,41.0,1.3,21.0,2.0,2.0,1290.0,9.0,94.0,438.0,132.2,0.0,0.0,31.0,8.0,11.0,2.0,1.0,15.0,9.0,2.0,74.0,17.0,34.0,9.0,71.5,0.3,0.0,0.1,1.6,0.0,0.0,0.0,0.7,54.1,4.4,0.9,0.2,25.0,1.4,73.6,8.0,38.1,5.9,3.1,0.8,0.7,0.9,63.6,0.4,0.8,2.4,3.4,0.0,0.0,0.0,0.0,2.4,0.2,1.0,68.3,4.6,1.3,2.3,0.2,0.2,143.4,1.0,10.4,132.2,0.0,0.0,3.4,0.9,1.2,0.2,0.1,1.7,1.0,0.2,8.2,1.9,3.8
CD_I1002143,11.0,Ben,McKay,201,95,23,RIGHT,VIC,KEY_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1002143.png?i10c=img.resize(scale_height:0.6),North Melbourne,NMFC,Kangaroos,CD_T100,11.0,90.5,0.0,0.0,0.0,15.0,12.0,25.5,47.0,5.0,35.4,35.0,0.0,0.0,0.0,48.0,83.3,102.0,414.0,85.0,34.0,0.0,6.0,7.0,0.0,0.0,0.0,23.0,59.0,2.0,0.0,0.0,28.6,7.0,16.0,48.0,79.1,43.0,0.7,36.0,0.0,0.0,1102.0,77.0,63.0,604.0,16.2,11.0,7.0,11.0,5.0,0.0,75.0,1.0,17.0,0.0,1.0,99.0,13.0,64.0,11.0,90.5,0.0,0.0,0.0,1.4,1.1,25.5,4.3,0.5,35.4,3.2,0.0,0.0,0.0,4.4,83.3,9.3,37.6,7.7,3.1,0.0,0.5,0.6,0.0,0.0,0.0,2.1,5.4,0.2,0.0,0.0,28.6,0.6,1.5,4.4,79.1,3.9,0.7,3.3,0.0,0.0,100.2,7.0,5.7,16.2,1.0,0.6,1.0,0.5,0.0,6.8,0.1,1.5,0.0,0.1,9.0,1.2,5.8
CD_I1002213,4.0,Ed,Phillips,187,82,30,RIGHT,VIC,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1002213.png?i10c=img.resize(scale_height:0.6),St Kilda,STK,Saints,CD_T130,4.0,76.0,0.0,0.0,0.0,5.0,1.0,100.0,1.0,0.0,28.8,15.0,1.0,1.0,100.0,20.0,82.0,50.0,206.0,41.0,21.0,1.0,2.0,2.0,75.0,1.0,3.0,13.0,22.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,75.0,28.0,1.3,16.0,0.0,0.0,744.0,4.0,38.0,554.0,54.1,7.0,0.0,10.0,3.0,4.0,1.0,3.0,4.0,0.0,3.0,52.0,10.0,37.0,4.0,76.0,0.0,0.0,0.0,1.3,0.3,100.0,0.3,0.0,28.8,3.8,0.3,0.3,100.0,5.0,82.0,12.5,51.5,10.3,5.3,0.3,0.5,0.5,75.0,0.3,0.8,3.3,5.5,0.0,0.0,0.0,0.0,1.8,0.3,2.0,75.0,7.0,1.3,4.0,0.0,0.0,186.1,1.0,9.5,54.1,1.8,0.0,2.5,0.8,1.0,0.3,0.8,1.0,0.0,0.8,13.0,2.5,9.3
CD_I1002220,12.0,Esava,Ratugolea,198,104,17,RIGHT,VIC,KEY_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1002220.png?i10c=img.resize(scale_height:0.6),Geelong Cats,GEEL,Cats,CD_T70,12.0,78.7,5.0,0.0,10.0,24.0,1.0,33.3,3.0,17.0,66.1,72.0,34.0,11.0,32.4,19.0,71.2,104.0,581.0,74.0,39.0,8.0,8.0,14.0,38.5,2.0,5.0,38.0,44.0,72.0,16.0,22.2,34.3,17.0,2.0,11.0,65.0,60.0,1.4,32.0,11.0,6.0,1535.0,18.0,93.0,392.0,174.5,1.0,210.0,30.0,5.0,13.0,12.0,3.0,30.0,9.0,13.0,109.0,28.0,37.0,12.0,78.7,0.4,0.0,0.8,2.0,0.1,33.3,0.3,1.4,66.1,6.0,2.8,0.9,32.4,1.6,71.2,8.7,48.4,6.2,3.3,0.7,0.7,1.2,38.5,0.2,0.4,3.2,3.7,6.0,1.3,22.2,34.3,1.4,0.2,0.9,65.0,5.0,1.4,2.7,0.9,0.5,128.0,1.5,7.8,174.5,0.1,17.5,2.5,0.4,1.1,1.0,0.3,2.5,0.8,1.1,9.1,2.3,3.1
CD_I1002222,15.0,James,Worpel,185,87,5,RIGHT,VIC,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1002222.png?i10c=img.resize(scale_height:0.6),Hawthorn,HAW,Hawks,CD_T80,15.0,81.0,7.0,0.0,23.0,48.0,0.0,0.0,1.0,0.0,44.8,125.0,6.0,2.0,33.3,147.0,62.7,287.0,1154.0,180.0,82.0,15.0,18.0,11.0,20.0,3.0,2.0,91.0,120.0,0.0,0.0,0.0,0.0,41.0,7.0,42.0,49.1,167.0,1.4,39.0,4.0,2.0,4159.0,16.0,291.0,69.0,372.1,9.0,0.0,50.0,15.0,10.0,8.0,24.0,80.0,12.0,47.0,279.0,56.0,154.0,15.0,81.0,0.5,0.0,1.5,3.2,0.0,0.0,0.1,0.0,44.8,8.3,0.4,0.1,33.3,9.8,62.7,19.1,76.9,12.0,5.5,1.0,1.2,0.7,20.0,0.2,0.1,6.1,8.0,0.0,0.0,0.0,0.0,2.7,0.5,2.8,49.1,11.1,1.4,2.6,0.3,0.1,277.3,1.1,19.4,372.1,0.6,0.0,3.3,1.0,0.7,0.5,1.6,5.3,0.8,3.1,18.6,3.7,10.3
CD_I1002227,10.0,Jack,Higgins,177,78,13,RIGHT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/1002227.png?i10c=img.resize(scale_height:0.6),Richmond,RICH,Tigers,CD_T120,10.0,82.2,7.0,0.0,2.0,22.0,0.0,0.0,0.0,1.0,40.0,60.0,7.0,2.0,28.6,33.0,69.2,146.0,594.0,101.0,50.0,16.0,6.0,17.0,29.4,4.0,5.0,44.0,56.0,0.0,0.0,0.0,0.0,28.0,5.0,19.0,55.6,90.0,1.6,36.0,10.0,6.0,2326.0,7.0,132.0,136.0,327.4,6.0,0.0,44.0,8.0,17.0,2.0,8.0,17.0,7.0,10.0,150.0,30.0,90.0,10.0,82.2,0.7,0.0,0.2,2.2,0.0,0.0,0.0,0.1,40.0,6.0,0.7,0.2,28.6,3.3,69.2,14.6,59.4,10.1,5.0,1.6,0.6,1.7,29.4,0.4,0.5,4.4,5.6,0.0,0.0,0.0,0.0,2.8,0.5,1.9,55.6,9.0,1.6,3.6,1.0,0.6,232.6,0.7,13.2,327.4,0.6,0.0,4.4,0.8,1.7,0.2,0.8,1.7,0.7,1.0,15.0,3.0,9.0
